Run ID,Tuning State,Time (s),Pressure (PSI),Valve Open (%),Flow Rate (L/min),Temperature (°C)
1,Before Tuning,103.34448160535118,63.47170407408574,51.788159177616606,8.757273069624167,30.477822653624507
1,Before Tuning,104.34782608695652,62.78101289614603,51.99412638973584,8.916337017101265,29.968686347530067
1,Before Tuning,105.35117056856187,61.47090836532069,51.40510726192563,9.826557390940714,29.810653779319328
1,Before Tuning,106.35451505016722,61.37120627882934,51.35334814229501,8.73007252172408,30.289342425466206
1,Before Tuning,107.35785953177258,60.11303397505813,51.87123138489042,9.13495057203915,29.140640994799885
1,Before Tuning,108.36120401337793,59.4937165949928,51.63641572767911,9.644220832235115,29.66291763301874
1,Before Tuning,109.36454849498328,58.47114528507909,51.3252543742806,9.022397022353692,29.743297455753652
1,Before Tuning,110.36789297658864,58.164029931835,50.639256759259005,9.6864941749758,29.417164131040693
1,Before Tuning,111.37123745819397,57.82975054334765,50.10815563265316,8.901240990603664,29.109325104135124
1,Before Tuning,112.37458193979933,58.05551257465793,49.47740765790152,8.458066110231282,29.52155186004185
1,Before Tuning,113.37792642140468,58.35409068592138,49.91517461289599,8.38568372817349,30.33497722437858
1,Before Tuning,114.38127090301003,58.140621658708774,50.189326240115186,8.410086622422046,29.271385955684718
1,Before Tuning,115.38461538461539,58.16413124767871,49.98744259987326,8.470252753361184,28.589856362685136
1,Before Tuning,116.38795986622074,58.15322105682925,49.68638255086003,9.352284711060772,29.82350753078586
1,Before Tuning,117.3913043478261,58.47879758460845,49.00410862987876,8.468854405869099,29.343487193946853
1,Before Tuning,118.39464882943143,59.15244316731878,49.43045492648682,9.408232310222255,29.908110628576953
1,Before Tuning,119.39799331103679,59.0502474911434,49.32542273493972,8.41562129845648,29.62252797641089
1,Before Tuning,120.40133779264214,59.82927654363344,48.405639811972975,9.178969536106603,29.25876639917876
1,Before Tuning,121.40468227424749,60.64993998749159,48.521532574010536,7.674573493069866,30.492863462881793
1,Before Tuning,122.40802675585284,61.31268867673324,48.4353815280001,8.792542303210896,29.485660045889812
1,Before Tuning,123.4113712374582,62.21979129719049,48.617354094781234,8.539701237875622,29.54187242160851
1,Before Tuning,124.41471571906355,62.69995881574873,48.462417712500084,9.135457086919747,30.018107201346137
1,Before Tuning,125.41806020066889,63.76251600036765,48.92743838508723,8.974973914200872,30.755181227523284
1,Before Tuning,126.42140468227424,63.776107593253165,48.913110345565165,8.796558171604758,30.452306848091496
1,Before Tuning,127.4247491638796,64.8530407372588,48.81582767495088,9.321285970465512,30.360520775782835
1,Before Tuning,128.42809364548495,64.96424036086098,48.50499130927297,9.101585339152598,30.562542636887294
1,Before Tuning,129.4314381270903,66.35304945705181,48.598938958554044,7.726792896705223,30.039460635230657
1,Before Tuning,130.43478260869566,66.36998722518803,48.81066177341411,9.000589671399977,29.539267556130675
1,Before Tuning,131.438127090301,67.54636540345905,48.35224102004665,8.867990188718297,29.854727833372007
1,Before Tuning,132.44147157190636,68.0232571047399,49.43737225240628,8.368696509223117,30.682567653533795
1,Before Tuning,133.44481605351172,68.11087484920526,48.94447551551792,8.218296702983764,30.52287770902179
1,Before Tuning,134.44816053511707,69.08231177144432,48.795966210519325,8.943210520330627,30.79665480497721
1,Before Tuning,135.45150501672242,69.31893550754708,49.1681305838237,7.780177677049133,30.01761098763379
1,Before Tuning,136.45484949832775,69.91696335958106,49.11918944263907,9.797430952460486,31.037760532138943
1,Before Tuning,137.4581939799331,70.20269191961488,49.61654832066695,8.92945352621474,31.75585689109173
1,Before Tuning,138.46153846153845,70.30169748600218,49.96022643448096,10.020079189305514,30.236434272579338
1,Before Tuning,139.4648829431438,70.24259850709218,49.964862877798495,8.780984068660299,30.339994131650016
1,Before Tuning,140.46822742474916,70.33695212366256,50.055485689460966,9.345850947662214,31.716331950384518
1,Before Tuning,141.4715719063545,70.18692724676345,49.65308745816604,8.36489810054262,30.02733038633467
1,Before Tuning,142.47491638795987,70.68502490811134,50.18516648759143,9.707187160264759,30.584458839810843
1,Before Tuning,143.47826086956522,70.00114147326035,50.892214018213195,9.569206050418519,30.387145007266884
1,Before Tuning,144.48160535117057,69.7898268965262,50.979972640184315,8.41916654499841,29.854279362999655
1,Before Tuning,145.48494983277592,69.01789133260718,50.93505260892391,8.934476150553973,30.482895851698384
1,Before Tuning,146.48829431438128,68.85164702135171,50.3650056572979,8.530390688085538,30.638518762016574
1,Before Tuning,147.49163879598663,68.6516649206026,50.56529454972356,9.777587246834663,29.621583181997607
1,Before Tuning,148.49498327759198,68.284461854405,50.892722528160476,9.596284670014724,30.779394992616357
1,Before Tuning,149.49832775919734,67.75595669836801,51.53457518159493,9.30136248216966,30.658425949678275
1,Before Tuning,150.50167224080266,66.74475431434323,51.548066502447284,8.728623682391445,30.25674152933042
1,Before Tuning,151.50501672240802,66.20271271597947,51.62341301509407,8.808963211215431,29.78265932390645
1,Before Tuning,152.50836120401337,65.11591182428228,50.792553035750856,9.573841187467119,30.393292162989063
1,Before Tuning,153.51170568561872,65.40750900117929,50.002906760582704,10.17663697406389,29.93069434761821
1,Before Tuning,154.51505016722408,65.11299534209228,51.13931073677426,9.980968528991381,29.490957600593706
1,Before Tuning,155.51839464882943,64.26438786060311,51.538102114823985,9.21404639954288,29.995610154124133
1,Before Tuning,156.52173913043478,63.5697490730381,51.051811440521526,9.045280259246999,30.673520637568714
1,Before Tuning,157.52508361204013,63.20905865606645,50.9677109119876,8.949431629398806,31.222705697319434
1,Before Tuning,158.5284280936455,62.59880166970606,51.107438403205656,9.826000013376165,30.3152017650675
1,Before Tuning,159.53177257525084,62.09791644549222,51.05547028718123,8.341808129747298,29.8944382854888
1,Before Tuning,160.5351170568562,61.53980138156436,51.17358362083845,8.989885986224493,30.42207305998922
1,Before Tuning,161.53846153846155,60.920407795821525,49.746954732339375,9.025776823665565,29.673922606630825
1,Before Tuning,162.5418060200669,61.79369295446799,49.84036077519129,9.182778345811823,29.816419356486143
1,Before Tuning,163.54515050167225,61.0805809310811,50.66401485873251,8.336908776316195,29.21604158969099
1,Before Tuning,164.54849498327758,61.12745731025476,50.412689454257404,8.71857022910179,29.808896423799165
1,Before Tuning,165.55183946488293,60.666511244535194,50.30426101365762,9.224262134333037,29.74742016235255
1,Before Tuning,166.55518394648828,60.82217870123373,50.03148371854012,9.048911131635212,29.725816623214136
1,Before Tuning,167.55852842809364,60.63492222927754,50.033034677344034,9.857151202663726,29.423073895834
1,Before Tuning,168.561872909699,60.789033540018984,49.963100119463014,9.033208744558266,29.640338182255707
1,Before Tuning,169.56521739130434,60.671945520786224,49.25344671072765,9.0955951335546,29.548016658962172
1,Before Tuning,170.5685618729097,61.53808366303472,49.080893605958394,8.70360508717607,29.699425617160582
1,Before Tuning,171.57190635451505,61.594125849256066,49.626134233661794,9.865110640044705,29.057354313044527
1,Before Tuning,172.5752508361204,61.91319981655131,49.79866138786575,8.486577422979066,30.14377241128978
1,Before Tuning,173.57859531772576,61.79613783467505,49.528256362692254,9.10797865145229,29.266031426483842
1,Before Tuning,174.5819397993311,62.38652119177648,48.791930408986694,8.237181529370003,29.360029879030535
1,Before Tuning,175.58528428093646,63.00824779221348,48.66469344433556,8.010291701593486,30.427559842491473
1,Before Tuning,176.58862876254182,63.72629365565385,49.24231909553093,10.043323269447946,29.97655352869171
1,Before Tuning,177.59197324414717,63.768462746530275,49.46530593817514,8.13053182767225,30.31245135796959
1,Before Tuning,178.5953177257525,64.26277599193295,48.66387291467768,10.049436527588034,29.691155044859233
1,Before Tuning,179.59866220735785,65.10905848431184,48.86348107301738,9.0712104565097,30.355282144126
1,Before Tuning,180.6020066889632,65.403095985561,49.29886281516859,9.134134799618373,30.510327339883634
1,Before Tuning,181.60535117056855,65.81254060956076,49.40490275573619,8.218121697802395,29.352350138441007
1,Before Tuning,182.6086956521739,66.00018352161165,49.21765799999976,9.428400702491905,30.089470738810146
1,Before Tuning,183.61204013377926,66.59749913798909,48.77168991036095,9.360936966267445,29.432368364929854
1,Before Tuning,184.6153846153846,67.23260167175117,49.32334125606657,9.07181064446645,29.81843308248209
1,Before Tuning,185.61872909698997,67.2764209546447,49.667347393815504,8.925454727863274,29.986148729506287
1,Before Tuning,186.62207357859532,67.56636682845802,49.82031125683821,8.9230547108638,31.30875854107897
1,Before Tuning,187.62541806020067,67.45671066350269,49.822915221476364,9.009751392141872,29.74457213096199
1,Before Tuning,188.62876254180603,67.74404386376602,49.641167401520704,7.723415391525802,30.561510953038592
1,Before Tuning,189.63210702341138,67.81674337100701,49.14144290797586,9.289722873774755,30.03486447273003
1,Before Tuning,190.63545150501673,68.60547238419159,49.15026440232134,9.008650145487701,30.714092836060104
1,Before Tuning,191.63879598662209,68.66932089376151,50.41399415769986,8.462957455142643,30.17353097461315
1,Before Tuning,192.6421404682274,68.1900936306466,50.79542652462935,9.671189942026952,31.14921706556261
1,Before Tuning,193.64548494983276,67.87123407975214,50.321609797330694,8.779251284167781,30.188493913524734
1,Before Tuning,194.64882943143812,67.86740821526463,50.02908014594641,8.878564460222092,30.2400922389587
1,Before Tuning,195.65217391304347,67.84205667579253,50.229416481590576,7.91161268386032,30.132098609679655
1,Before Tuning,196.65551839464882,67.63722445447141,50.40037644623021,9.467876259542683,29.609662110334668
1,Before Tuning,197.65886287625418,67.4403411779027,50.47527102659082,9.259359639832105,30.845362521954968
1,Before Tuning,198.66220735785953,67.1603638926746,50.55578116010619,8.905139924684923,30.208779863769376
1,Before Tuning,199.66555183946488,66.88270121792992,50.382315717756214,8.560046140721562,29.563759288730974
1,Before Tuning,200.66889632107024,66.77676952703291,50.62243935092124,9.435063439841894,30.675375076001004
1,Before Tuning,201.6722408026756,66.25818013004908,50.67863395313755,8.834866843946482,29.970252953517836
1,Before Tuning,202.67558528428094,66.09586589512233,50.36658457108639,8.642125623125676,30.127400886289706
1,Before Tuning,203.6789297658863,65.89036952360789,50.267777710273776,8.766353703403459,30.653709184716508
1,Before Tuning,204.68227424749165,65.82719260722222,51.05222630573941,8.813572904273364,29.05583843917789
1,Before Tuning,205.685618729097,64.83462406634426,51.0044547234553,9.344706722514545,29.596418242417695
1,Before Tuning,206.68896321070235,64.81937850342091,50.23689433903613,9.712889696555374,29.56595304878412
1,Before Tuning,207.69230769230768,64.59693743854884,50.29770964180301,10.235921853466195,30.370038358295787
1,Before Tuning,208.69565217391303,64.52067317719715,51.26118807637046,9.841176580742484,29.406139304714287
1,Before Tuning,209.69899665551839,63.33153134185607,51.074813642621876,9.61142444618577,30.145021242677718
1,Before Tuning,210.70234113712374,63.44226484011835,49.82078046360289,8.90679089428923,30.383678610553723
1,Before Tuning,211.7056856187291,63.511350274695985,49.93585172432684,9.428280046979273,30.32131017691882
1,Before Tuning,212.70903010033445,63.50662765851951,50.54852910897509,9.066886275563375,29.662813425426265
1,Before Tuning,213.7123745819398,62.96098662020593,50.92555199042991,8.966978786888443,29.897211676895243
1,Before Tuning,214.71571906354515,62.57798017648282,50.28937795512576,8.976906030676325,29.48052885046887
1,Before Tuning,215.7190635451505,62.67064084583226,50.007824472324025,9.305711606354512,30.00626507498436
1,Before Tuning,216.72240802675586,62.57012953535503,50.36506121738513,9.204769147163189,30.99266976075435
1,Before Tuning,217.7257525083612,62.304358687920754,49.87471486676266,9.40984771559056,29.637778904071123
1,Before Tuning,218.72909698996656,62.69583368241591,49.56547397459525,8.852863143080508,29.607618503201678
1,Before Tuning,219.73244147157192,62.74033797762451,50.795575754859065,8.696879090030462,29.25201635040967
1,Before Tuning,220.73578595317727,61.89759713907905,49.81908761372753,8.717625600727397,30.0306764038665
1,Before Tuning,221.7391304347826,62.921855422045,49.37118704309171,8.624414308486697,28.984823316660204
1,Before Tuning,222.74247491638795,62.52851314935488,49.78570141104274,8.538280195804187,30.049686275908453
1,Before Tuning,223.7458193979933,63.136870728691086,49.403913357128474,9.647138522851172,29.54604628909086
1,Before Tuning,224.74916387959865,63.12659339303869,50.24336615268459,9.410530677306147,30.088243297126432
1,Before Tuning,225.752508361204,62.89269064238548,49.19504214143225,9.314763637880972,29.739909154438223
1,Before Tuning,226.75585284280936,63.9342434183575,49.095595322221705,8.658795633799881,29.25294391933676
1,Before Tuning,227.7591973244147,63.8001200849724,50.13514784256831,8.541830804947283,30.751298013564274
1,Before Tuning,228.76254180602007,63.79864357631572,49.5043418821964,9.762753833112985,30.04593435920329
1,Before Tuning,229.76588628762542,64.29743592223353,49.54122836230411,9.216855947069934,30.019033547524767
1,Before Tuning,230.76923076923077,64.25894956731494,49.59891251907145,9.610107057454485,29.367244149544533
1,Before Tuning,231.77257525083613,64.6998648328642,49.283245013492845,8.595410595998825,29.89049158220277
1,Before Tuning,232.77591973244148,64.97810172769002,49.23593014737162,7.952489709833521,30.403061999330795
1,Before Tuning,233.77926421404683,65.4664901030599,49.80671559617309,8.654145430716683,30.636284340215
1,Before Tuning,234.7826086956522,65.17203256765012,49.836225903516166,8.566901389002377,30.782449896079942
1,Before Tuning,235.7859531772575,65.63081193899684,49.14423763585788,9.040751092112707,29.906825992515223
1,Before Tuning,236.78929765886286,66.03065701327765,49.74540415236754,9.937612253069306,30.704128422401116
1,Before Tuning,237.79264214046822,65.8862592777585,49.94493743211878,9.582655266185558,30.842945785975072
1,Before Tuning,238.79598662207357,66.08590373690429,49.10655082838281,9.131096423680162,29.715703587370218
1,Before Tuning,239.79933110367892,66.78269657369549,49.45007829418935,8.957836281762377,30.078287483309214
1,Before Tuning,240.80267558528428,66.63766464574441,49.99227998105606,8.701672750610847,29.835449800115452
1,Before Tuning,241.80602006688963,66.79044241210077,49.6327382148021,9.136881291960684,31.225369338271168
1,Before Tuning,242.80936454849498,67.00615473122724,50.17157470273608,9.492933391761369,30.602109621892282
1,Before Tuning,243.81270903010034,66.61829388092745,50.163297676357615,9.585406994132612,30.130491877836803
1,Before Tuning,244.8160535117057,66.84231090879486,49.47216935411424,8.95054163014039,29.812393498986133
1,Before Tuning,245.81939799331104,67.14788984669912,49.873295255597895,8.354011650298306,30.09362779753096
1,Before Tuning,246.8227424749164,66.96943941488392,50.24713418707417,9.798040797352801,29.393053288508135
1,Before Tuning,247.82608695652175,66.89992912388223,50.36787338816649,9.191509778119082,30.352477773146497
1,Before Tuning,248.8294314381271,66.60033568093762,49.93879331591211,8.00680887001721,30.369906203305554
1,Before Tuning,249.83277591973243,66.96134051259916,49.913255585734134,8.20600839757872,30.07761655185246
1,Before Tuning,250.83612040133778,66.68737021030134,50.86724936164538,8.77477059391649,30.50944206524955
1,Before Tuning,251.83946488294313,66.09119065141651,50.5629892400884,8.735968711969155,29.774697914923017
1,Before Tuning,252.8428093645485,66.12249806305546,50.22419604780572,8.51698631921704,29.365813042045716
1,Before Tuning,253.84615384615384,65.86624478405291,50.03102479128371,9.462202895162328,29.655124853533408
1,Before Tuning,254.8494983277592,66.09136950992799,50.44234128425437,10.000856359043626,30.28212320135936
1,Before Tuning,255.85284280936455,65.42242409751006,50.64325158494138,9.581448295303005,30.094738497907752
1,Before Tuning,256.8561872909699,65.44596658189315,50.63680679846749,9.292096192129303,30.35662982508229
1,Before Tuning,257.8595317725752,64.78348751041896,50.36268994945584,9.305531514752822,30.471850254792848
1,Before Tuning,258.8628762541806,65.08206362257296,50.28636216730709,9.233064678700007,29.284823907168942
1,Before Tuning,259.86622073578593,64.4961676101109,50.460003750344086,8.465705767944169,30.258370785906212
1,Before Tuning,260.8695652173913,64.62052139814749,50.134350821090095,8.570076508361769,29.990856927311512
1,Before Tuning,261.87290969899664,64.36136745517103,50.591618337103654,9.871755753463864,29.787434818446897
1,Before Tuning,262.876254180602,64.026924404398,50.58447768517466,9.154283156506828,29.72635975255792
1,Before Tuning,263.87959866220734,63.77493499512956,49.980196004543714,8.224237883166454,30.745183471639397
1,Before Tuning,264.8829431438127,64.04679463395283,49.88700023235505,10.013738907013405,29.22827537592858
1,Before Tuning,265.88628762541805,63.88831268841884,50.476267123556816,9.103140318380346,29.79119292887564
1,Before Tuning,266.88963210702343,63.568934643762034,50.692105606377176,8.952793227230414,29.859875468899347
1,Before Tuning,267.89297658862876,63.19389234757218,50.35087472486705,9.871269574469588,29.817044449540063
1,Before Tuning,268.89632107023414,63.21688642483191,49.422646625966635,8.282264208044639,29.723720885084337
1,Before Tuning,269.89966555183946,63.77317666934476,49.361728249217705,10.071874840035935,30.28217337763963
1,Before Tuning,270.90301003344484,63.857292863743886,50.61387266868421,8.862771429726399,31.055525681581663
1,Before Tuning,271.90635451505017,63.157250914812145,50.50544071749481,9.822836540551409,31.12798314750563
1,Before Tuning,272.9096989966555,63.35016170906683,49.64745979788832,8.690440754524234,29.208340937453826
1,Before Tuning,273.9130434782609,63.51097018114494,49.82997172980689,8.546752558521582,29.982663834305686
1,Before Tuning,274.9163879598662,63.520758635682,49.53560639313204,9.238284581335888,29.974027217016214
1,Before Tuning,275.9197324414716,63.97691694388874,49.6967435691562,8.783514414440614,30.279753388067803
1,Before Tuning,276.9230769230769,63.8250293020805,50.229615747416744,8.598038789182196,29.572099173184313
1,Before Tuning,277.9264214046823,63.74653325082846,49.921982777384784,8.780649200813613,29.433531928867936
1,Before Tuning,278.9297658862876,63.90330745186164,49.5971421097305,7.815475929167892,29.729994606461613
1,Before Tuning,279.933110367893,64.15073849190155,49.79514619261341,8.745498322268373,29.894247255691578
1,Before Tuning,280.9364548494983,64.10884638903885,49.554513354512004,8.245116563377259,30.359971584558057
1,Before Tuning,281.9397993311037,64.59771505928084,49.11220527865941,8.115427120298746,30.252461185647785
1,Before Tuning,282.943143812709,64.9996103234943,49.4695378316391,8.063467403291673,30.46137796813771
